Sbj,Acq,File,SSIM,PSNR,FSIM,VIF,LPIPS,AES,TG,NGS,GE,IE
25-11-2020,MID00020,flirt_fnmoco.nii.gz,0.9732035398483276,27.2772109236952,0.984062910079956,0.44769445061683655,0.05385781452059746,0.010682616656178633,3.129885578701031,0.0003945669297004542,479.68294979751545,622.4430541992188
25-11-2020,MID00020,flirt_fnWMmoco.nii.gz,0.9741290807723999,27.37648266558436,0.9844470620155334,0.45439502596855164,0.05334791541099548,0.010748749808645186,3.118379850540343,0.00039854727998044,479.2886589303308,622.282958984375
26-10-2020,MID00398,flirt_tclmoco.nii.gz,0.9972070455551147,34.856339587468995,0.9973359704017639,0.6828078031539917,0.006436935625970364,0.01326168264383391,4.8356520352257935,0.0005786972461983975,436.6919254603024,566.9268798828125
26-10-2020,MID00398,flirt_tclmocos.nii.gz,0.9982070326805115,35.51039986635622,0.9979687333106995,0.6936969757080078,0.004251058679074049,0.013324970670335343,4.825362669786705,0.0005825910011290202,436.51231043802994,566.9882202148438
26-10-2020,MID00398,flirt_nomoco.nii.gz,1.0,0.0,1.0,0.9999999403953552,0.0,0.013599642078904194,4.882089644910655,0.0005833284360361418,434.8472729416628,566.5198974609375
26-10-2020,MID00398,flirt_ref.nii.gz,1.0,0.0,1.0,0.9999999403953552,0.0,0.013599642078904194,4.882089644910655,0.0005833284360361418,434.8472729416628,566.5198974609375
26-10-2020,MID00398,flirt_fnmoco.nii.gz,0.9991621971130371,38.53331523791256,0.9991751909255981,0.7648674845695496,0.0016253244830295444,0.013769762549203068,4.98689416382,0.0005814153225274538,434.84273641945157,566.1281127929688
26-10-2020,MID00398,flirt_fnWMmoco.nii.gz,0.9992743134498596,39.16455868689996,0.9993157386779785,0.7756038904190063,0.001415003091096878,0.01375087600265141,4.983870652683697,0.0005816405928787148,434.864035826394,566.1309204101562
26-10-2020,MID00402,flirt_tclmoco.nii.gz,0.9579501748085022,23.210978087169693,0.975855827331543,0.33508139848709106,0.048373907804489136,0.012220916199868715,4.226991791820449,0.0005606483751935881,441.99053895832736,569.2527465820312
26-10-2020,MID00402,flirt_tclmocos.nii.gz,0.9588219523429871,23.270522658094087,0.9762146472930908,0.33956241607666016,0.046467624604701996,0.012339069164409315,4.248271988058756,0.0005526257501124491,440.8881208616648,569.0887451171875
